CALL_ID,CUSTOMER_ID,CC_REP_ID,CC_CALL_DT,CALL_TYPE
C0000504655,82324,152,2018-03-20 14:25:00.000,Return Policy Inquiry
C0000504656,82330,121,2018-04-02 19:30:00.000,Purchase
C0000504657,82337,145,2018-04-14 05:53:00.000,Neutral Call
C0000504658,82395,121,2018-03-15 20:50:00.000,Return Policy Inquiry
C0000504659,82395,170,2018-03-15 20:53:00.000,Neutral Call
C0000504660,82421,111,2018-03-24 05:37:00.000,Neutral Call
C0000504661,82421,118,2018-03-28 15:43:00.000,Neutral Call
C0000504662,82445,188,2018-04-20 20:32:00.000,Neutral Call
C0000504663,82499,193,2018-04-03 18:10:00.000,Purchase
C0000504664,82508,194,2018-05-11 17:06:00.000,Neutral Call
C0000504665,82521,117,2018-03-21 12:12:00.000,Neutral Call
C0000504666,82521,174,2018-03-23 20:47:00.000,Return Policy Inquiry
C0000504667,82525,117,2018-04-08 01:08:00.000,Return Policy Inquiry
C0000504668,82525,164,2018-04-08 01:13:00.000,Neutral Call
C0000504669,82525,197,2018-04-09 16:43:00.000,Purchase
C0000504670,82547,152,2018-04-05 23:24:00.000,Neutral Call
C0000504671,82547,133,2018-04-05 23:39:00.000,Purchase
C0000504672,82608,144,2018-05-08 21:42:00.000,Neutral Call
C0000504673,82638,185,2018-04-07 05:54:00.000,Service Inquiry
C0000504674,82638,123,2018-04-08 11:51:00.000,Return Policy Inquiry
C0000504675,82638,184,2018-04-08 11:54:00.000,Neutral Call
C0000504676,83930,198,2018-04-19 23:12:00.000,Complaint Call
C0000504677,83956,111,2018-05-10 11:48:00.000,Complaint Call
C0000504678,84000,105,2018-03-16 20:26:00.000,Complaint Call
C0000504679,84014,151,2018-04-03 07:33:00.000,Product Return
C0000504680,84053,184,2018-04-10 10:18:00.000,Product Return
C0000504681,84085,166,2018-03-17 00:09:00.000,Complaint Call
C0000504682,84089,107,2018-04-14 18:46:00.000,Complaint Call
C0000504683,84089,156,2018-04-16 05:00:00.000,Product Return
C0000504684,84124,186,2018-04-16 22:12:00.000,Complaint Call
C0000504685,84124,185,2018-04-18 07:08:00.000,Product Return
C0000504686,84128,113,2018-05-01 04:06:00.000,Complaint Call
C0000504687,84128,140,2018-05-01 04:09:00.000,Product Return
C0000504688,84146,138,2018-04-02 01:40:00.000,Return Policy Inquiry
C0000504689,84146,130,2018-04-02 01:46:00.000,Complaint Call
C0000504690,84146,166,2018-04-03 08:41:00.000,Product Return
C0000504691,84197,178,2018-05-13 22:47:00.000,Complaint Call
C0000504692,84197,146,2018-05-15 05:08:00.000,Return Policy Inquiry
C0000504693,84244,190,2018-03-26 05:48:00.000,Complaint Call
C0000504694,84244,199,2018-03-30 10:55:00.000,Complaint Call
C0000504695,84256,199,2018-03-24 22:24:00.000,Product Return
C0000504696,84307,118,2018-03-25 19:28:00.000,Complaint Call
C0000504697,84307,144,2018-03-27 01:31:00.000,Return Policy Inquiry
C0000504698,84333,164,2018-04-01 08:07:00.000,Product Return
C0000504699,84357,182,2018-05-11 09:11:00.000,Return Policy Inquiry
C0000504700,84357,151,2018-05-11 09:15:00.000,Complaint Call
C0000504701,84358,147,2018-04-10 23:39:00.000,Complaint Call
C0000504702,84358,100,2018-04-10 23:43:00.000,Return Policy Inquiry
C0000504703,84388,164,2018-03-28 05:28:00.000,Complaint Call
C0000504704,84388,104,2018-04-01 04:09:00.000,Return Policy Inquiry
C0000504705,84388,132,2018-04-01 04:12:00.000,Complaint Call
C0000504706,84392,145,2018-04-22 10:39:00.000,Complaint Call
C0000504707,84392,139,2018-04-22 10:44:00.000,Return Policy Inquiry
C0000504708,84413,116,2018-04-22 11:20:00.000,Complaint Call
C0000504709,84421,128,2018-04-07 12:01:00.000,Complaint Call
C0000504710,84432,102,2018-03-16 14:35:00.000,Product Return
C0000504711,84491,164,2018-05-01 19:27:00.000,Product Return
C0000504712,84696,164,2018-04-19 20:12:00.000,Product Return
C0000504713,84748,184,2018-04-06 01:40:00.000,Complaint Call
C0000504714,84748,106,2018-04-08 22:47:00.000,Product Return
C0000504715,84760,162,2018-05-03 11:21:00.000,Return Policy Inquiry
C0000504716,84760,168,2018-05-03 11:21:00.000,Complaint Call
C0000504717,84761,180,2018-04-10 01:38:00.000,Return Policy Inquiry
C0000504718,84761,186,2018-04-11 09:47:00.000,Product Return
C0000504719,84765,186,2018-04-01 23:08:00.000,Return Policy Inquiry
C0000504720,84793,117,2018-04-07 15:02:00.000,Complaint Call
C0000504721,84805,109,2018-04-23 09:32:00.000,Complaint Call
C0000504722,84833,108,2018-03-25 01:12:00.000,Product Return
C0000504723,84875,139,2018-05-11 22:55:00.000,Complaint Call
C0000504724,84885,191,2018-04-21 22:54:00.000,Complaint Call
C0000504725,84885,122,2018-04-24 08:40:00.000,Return Policy Inquiry
C0000504726,84893,164,2018-05-06 02:26:00.000,Complaint Call
C0000504727,84901,168,2018-05-13 17:22:00.000,Product Return
C0000504728,84934,169,2018-03-26 12:46:00.000,Complaint Call
C0000504729,84998,146,2018-03-27 10:55:00.000,Complaint Call
C0000504730,85006,153,2018-05-07 06:48:00.000,Product Return
C0000504731,85040,101,2018-04-16 00:37:00.000,Complaint Call
C0000504732,85040,173,2018-04-18 09:09:00.000,Product Return
C0000504733,85052,144,2018-04-28 00:15:00.000,Return Policy Inquiry
C0000504734,85052,164,2018-04-29 12:12:00.000,Complaint Call
C0000504735,85052,121,2018-04-30 16:47:00.000,Product Return
C0000504736,85108,191,2018-05-01 11:42:00.000,Complaint Call
C0000504737,85132,112,2018-04-19 08:33:00.000,Complaint Call
C0000504738,85163,103,2018-03-25 04:18:00.000,Product Return
C0000504739,85226,191,2018-04-15 04:57:00.000,Complaint Call
C0000504740,85226,192,2018-04-16 11:10:00.000,Product Return
C0000504741,85269,186,2018-03-25 03:33:00.000,Complaint Call
C0000504742,85269,179,2018-03-26 18:15:00.000,Product Return
C0000504743,85329,111,2018-04-17 19:31:00.000,Complaint Call
C0000504744,85329,161,2018-04-17 19:40:00.000,Product Return
C0000504745,85352,171,2018-05-03 10:24:00.000,Product Return
C0000504746,85358,176,2018-05-04 11:22:00.000,Complaint Call
C0000504747,85367,126,2018-04-25 07:18:00.000,Complaint Call
C0000504748,85404,169,2018-03-28 07:57:00.000,Complaint Call
C0000504749,85404,188,2018-03-29 20:14:00.000,Product Return
C0000504750,85417,197,2018-03-15 00:39:00.000,Complaint Call
C0000504751,85417,100,2018-03-17 09:28:00.000,Product Return
C0000504752,85421,127,2018-04-11 12:02:00.000,Complaint Call
C0000504753,85421,161,2018-04-12 15:12:00.000,Product Return
C0000504754,85436,184,2018-04-27 22:19:00.000,Product Return
C0000504755,85501,101,2018-05-06 12:28:00.000,Product Return
C0000504756,85531,161,2018-05-07 05:02:00.000,Complaint Call
C0000504757,85549,150,2018-03-26 04:22:00.000,Complaint Call
C0000504758,85549,189,2018-03-27 10:27:00.000,Return Policy Inquiry
C0000504759,85558,158,2018-04-26 05:15:00.000,Complaint Call
C0000504760,85570,134,2018-05-05 10:16:00.000,Return Policy Inquiry
C0000504761,85570,181,2018-05-05 10:20:00.000,Product Return
C0000504762,85574,121,2018-03-20 08:56:00.000,Complaint Call
C0000504763,85574,126,2018-03-23 09:01:00.000,Complaint Call
C0000504764,85581,191,2018-05-04 03:13:00.000,Product Return
C0000504765,85583,175,2018-04-14 20:30:00.000,Complaint Call
C0000504766,85627,168,2018-03-31 08:27:00.000,Return Policy Inquiry
C0000504767,85627,145,2018-04-01 21:45:00.000,Product Return
C0000504768,85645,148,2018-03-17 06:56:00.000,Complaint Call
C0000504769,85645,144,2018-03-20 05:26:00.000,Product Return
C0000504770,85671,104,2018-04-14 14:34:00.000,Product Return
C0000504771,85789,193,2018-04-18 22:54:00.000,Complaint Call
C0000504772,85789,185,2018-04-20 09:50:00.000,Product Return
C0000504773,85816,105,2018-04-25 00:32:00.000,Complaint Call
C0000504774,85957,154,2018-04-15 12:05:00.000,Return Policy Inquiry
C0000504775,85975,172,2018-05-05 01:44:00.000,Complaint Call
C0000504776,85975,151,2018-05-05 01:53:00.000,Product Return
C0000504777,86067,184,2018-04-07 11:52:00.000,Complaint Call
C0000504778,86067,133,2018-04-07 12:03:00.000,Product Return
C0000504779,86106,167,2018-04-14 09:40:00.000,Return Policy Inquiry
C0000504780,86106,130,2018-04-15 17:08:00.000,Complaint Call
C0000504781,86146,103,2018-03-23 10:03:00.000,Complaint Call
C0000504782,86189,130,2018-04-22 09:43:00.000,Complaint Call
C0000504783,86191,197,2018-05-13 13:27:00.000,Complaint Call
C0000504784,86191,158,2018-05-16 16:03:00.000,Complaint Call
C0000504785,86198,158,2018-04-12 17:25:00.000,Complaint Call
C0000504786,86279,189,2018-04-02 05:00:00.000,Return Policy Inquiry
C0000504787,86279,183,2018-04-03 08:33:00.000,Complaint Call
C0000504788,86316,180,2018-03-18 02:25:00.000,Complaint Call
C0000504789,86355,104,2018-05-02 14:58:00.000,Complaint Call
C0000504790,86355,145,2018-05-03 17:53:00.000,Product Return
C0000504791,86451,169,2018-04-25 05:58:00.000,Complaint Call
C0000504792,86451,156,2018-04-27 13:42:00.000,Return Policy Inquiry
C0000504793,86507,105,2018-04-15 09:20:00.000,Complaint Call
C0000504794,86507,188,2018-04-17 16:39:00.000,Product Return
C0000504795,86590,122,2018-05-04 07:18:00.000,Product Return
C0000504796,86601,121,2018-05-01 09:43:00.000,Complaint Call
C0000504797,86636,148,2018-03-25 01:27:00.000,Complaint Call
C0000504798,86636,125,2018-03-25 01:28:00.000,Return Policy Inquiry
C0000504799,86647,155,2018-04-14 09:02:00.000,Complaint Call
C0000504800,86647,148,2018-04-15 11:08:00.000,Product Return
C0000504801,86656,184,2018-03-23 18:35:00.000,Complaint Call
C0000504802,86656,197,2018-03-27 09:24:00.000,Complaint Call
C0000504803,86733,148,2018-04-05 06:32:00.000,Product Return
C0000504804,86764,155,2018-04-10 14:40:00.000,Complaint Call
C0000504805,86764,142,2018-04-13 04:43:00.000,Product Return
C0000504806,86822,188,2018-03-21 17:35:00.000,Complaint Call
C0000504807,86866,109,2018-03-11 22:49:00.000,Complaint Call
C0000504808,86866,156,2018-03-13 04:53:00.000,Return Policy Inquiry
C0000504809,86872,153,2018-04-18 08:55:00.000,Product Return
C0000504810,86892,106,2018-04-24 17:23:00.000,Complaint Call
C0000504811,86892,142,2018-04-26 01:34:00.000,Product Return
C0000504812,86905,151,2018-04-26 17:18:00.000,Return Policy Inquiry
C0000504813,86934,139,2018-03-18 18:07:00.000,Complaint Call
C0000504814,86934,104,2018-03-18 18:10:00.000,Product Return
C0000504815,86941,128,2018-04-09 11:01:00.000,Complaint Call
C0000504816,86941,186,2018-04-09 11:18:00.000,Return Policy Inquiry
C0000504817,86941,180,2018-04-12 12:50:00.000,Complaint Call
C0000504818,86987,155,2018-05-13 07:33:00.000,Return Policy Inquiry
C0000504819,86987,128,2018-05-13 07:52:00.000,Complaint Call
C0000504820,87017,142,2018-04-08 19:30:00.000,Complaint Call
C0000504821,87109,105,2018-03-28 06:23:00.000,Complaint Call
C0000504822,87139,127,2018-04-06 05:46:00.000,Complaint Call
C0000504823,87233,127,2018-05-01 08:58:00.000,Return Policy Inquiry
C0000504824,87256,193,2018-04-20 07:03:00.000,Complaint Call
C0000504825,87333,153,2018-05-04 03:31:00.000,Complaint Call
C0000504826,87521,109,2018-04-19 18:13:00.000,Complaint Call
C0000504827,87567,200,2018-04-25 01:48:00.000,Complaint Call
C0000504828,87634,170,2018-04-22 11:55:00.000,Product Return
C0000504829,87638,165,2018-03-14 15:02:00.000,Complaint Call
C0000504830,87708,194,2018-04-20 10:15:00.000,Product Return
C0000504831,87715,162,2018-03-28 03:36:00.000,Complaint Call
C0000504832,87715,165,2018-03-28 03:40:00.000,Return Policy Inquiry
C0000504833,87715,148,2018-04-03 02:39:00.000,Product Return
C0000504834,87716,175,2018-05-13 10:30:00.000,Complaint Call
C0000504835,87755,115,2018-04-27 18:07:00.000,Complaint Call
C0000504836,87755,156,2018-05-06 00:35:00.000,Complaint Call
C0000504837,87778,110,2018-03-30 00:04:00.000,Complaint Call
C0000504838,87808,179,2018-03-25 19:26:00.000,Complaint Call
C0000504839,87808,178,2018-03-25 19:33:00.000,Return Policy Inquiry
C0000504840,87844,176,2018-04-05 00:32:00.000,Complaint Call
C0000504841,87844,194,2018-04-07 09:50:00.000,Return Policy Inquiry
C0000504842,87846,184,2018-05-11 07:24:00.000,Product Return
C0000504843,87847,130,2018-04-20 03:41:00.000,Complaint Call
C0000504844,87886,161,2018-04-17 07:03:00.000,Complaint Call
C0000504845,87886,132,2018-04-19 11:48:00.000,Product Return
C0000504846,87956,165,2018-04-22 04:12:00.000,Complaint Call
C0000504847,87956,143,2018-04-23 13:44:00.000,Product Return
C0000504848,88123,112,2018-04-25 13:16:00.000,Return Policy Inquiry
C0000504849,88123,113,2018-04-25 13:24:00.000,Complaint Call
C0000504850,88136,117,2018-03-17 00:49:00.000,Complaint Call
C0000504851,88147,105,2018-04-16 11:07:00.000,Complaint Call
C0000504852,88194,184,2018-03-28 01:14:00.000,Product Return
C0000504853,88237,192,2018-04-07 04:00:00.000,Complaint Call
C0000504854,88280,158,2018-04-19 02:21:00.000,Return Policy Inquiry
C0000504855,88280,106,2018-04-19 02:31:00.000,Product Return
C0000504856,88383,200,2018-04-30 09:32:00.000,Complaint Call
C0000504857,88418,169,2018-04-30 13:25:00.000,Complaint Call
C0000504858,88418,134,2018-05-06 14:46:00.000,Product Return
C0000504859,88429,176,2018-03-23 19:29:00.000,Complaint Call
C0000504860,88429,167,2018-03-23 19:35:00.000,Return Policy Inquiry
C0000504861,88429,163,2018-03-25 03:14:00.000,Product Return
C0000504862,88443,196,2018-05-07 01:48:00.000,Complaint Call
C0000504863,88443,117,2018-05-10 23:28:00.000,Product Return
C0000504864,88447,124,2018-03-18 06:15:00.000,Complaint Call
C0000504865,88449,103,2018-05-06 19:19:00.000,Complaint Call
C0000504866,88458,154,2018-05-03 01:46:00.000,Complaint Call
C0000504867,88483,107,2018-04-09 09:08:00.000,Complaint Call
C0000504868,88502,189,2018-04-21 09:36:00.000,Complaint Call
C0000504869,88520,157,2018-04-16 16:47:00.000,Complaint Call
C0000504870,88529,184,2018-05-05 07:00:00.000,Product Return
C0000504871,88539,178,2018-04-29 04:28:00.000,Complaint Call
C0000504872,88555,137,2018-03-17 22:44:00.000,Complaint Call
C0000504873,88555,130,2018-03-17 22:51:00.000,Product Return
C0000504874,88634,145,2018-03-26 13:12:00.000,Complaint Call
C0000504875,88636,190,2018-04-17 00:25:00.000,Complaint Call
C0000504876,88646,200,2018-04-14 02:05:00.000,Complaint Call
C0000504877,88651,172,2018-05-11 12:38:00.000,Complaint Call
C0000504878,88651,157,2018-05-13 23:08:00.000,Return Policy Inquiry
C0000504879,88657,171,2018-04-07 10:15:00.000,Complaint Call
C0000504880,88728,143,2018-04-28 01:13:00.000,Complaint Call
C0000504881,88728,175,2018-05-01 18:52:00.000,Product Return
C0000504882,88731,170,2018-04-12 06:50:00.000,Complaint Call
C0000504883,88873,189,2018-04-26 00:43:00.000,Complaint Call
C0000504884,88911,108,2018-03-13 03:41:00.000,Complaint Call
C0000504885,88911,111,2018-03-17 07:50:00.000,Complaint Call
C0000504886,88913,180,2018-05-09 20:37:00.000,Complaint Call
C0000504887,88929,152,2018-05-01 07:20:00.000,Complaint Call
C0000504888,88929,142,2018-05-01 07:26:00.000,Return Policy Inquiry
C0000504889,88955,109,2018-04-21 08:50:00.000,Return Policy Inquiry
C0000504890,88955,132,2018-04-24 13:03:00.000,Complaint Call
C0000504891,88986,109,2018-03-19 00:46:00.000,Complaint Call
C0000504892,89031,170,2018-04-15 16:24:00.000,Complaint Call
C0000504893,89044,110,2018-03-31 15:12:00.000,Return Policy Inquiry
C0000504894,89044,195,2018-03-31 15:18:00.000,Complaint Call
C0000504895,89046,114,2018-04-07 13:54:00.000,Complaint Call
C0000504896,89049,115,2018-03-20 20:14:00.000,Complaint Call
C0000504897,89053,152,2018-04-24 17:47:00.000,Complaint Call
C0000504898,89053,114,2018-04-28 06:02:00.000,Product Return
C0000504899,89133,141,2018-04-10 01:19:00.000,Complaint Call
C0000504900,89161,162,2018-04-23 09:21:00.000,Complaint Call
C0000504901,89183,157,2018-04-28 20:35:00.000,Complaint Call
C0000504902,89183,140,2018-05-03 02:41:00.000,Product Return
C0000504903,89191,118,2018-03-16 20:44:00.000,Product Return
C0000504904,89196,118,2018-05-12 01:22:00.000,Complaint Call
C0000504905,89400,191,2018-04-04 11:06:00.000,Complaint Call
C0000504906,89414,117,2018-03-24 08:33:00.000,Complaint Call
C0000504907,89414,108,2018-03-26 20:52:00.000,Product Return
C0000504908,89416,186,2018-03-27 20:24:00.000,Return Policy Inquiry
C0000504909,89442,109,2018-03-17 18:44:00.000,Complaint Call
C0000504910,89454,125,2018-03-18 01:23:00.000,Product Return
C0000504911,89475,156,2018-04-26 03:39:00.000,Complaint Call
C0000504912,89489,178,2018-05-15 03:01:00.000,Product Return
C0000504913,89503,141,2018-04-05 16:29:00.000,Complaint Call
C0000504914,89503,120,2018-04-05 16:40:00.000,Product Return
C0000504915,89549,200,2018-03-27 07:56:00.000,Complaint Call
C0000504916,89549,116,2018-04-04 06:16:00.000,Product Return
C0000504917,89555,166,2018-03-18 11:09:00.000,Product Return
C0000504918,89556,184,2018-03-30 09:24:00.000,Complaint Call
C0000504919,89637,153,2018-05-11 20:31:00.000,Complaint Call
C0000504920,89637,131,2018-05-12 21:12:00.000,Product Return
C0000504921,89643,186,2018-04-30 18:01:00.000,Product Return
C0000504922,89668,138,2018-03-20 01:16:00.000,Complaint Call
C0000504923,89668,116,2018-03-22 18:04:00.000,Return Policy Inquiry
C0000504924,89671,118,2018-04-20 03:26:00.000,Return Policy Inquiry
C0000504925,89671,108,2018-04-21 17:12:00.000,Complaint Call
C0000504926,89671,177,2018-04-21 17:18:00.000,Product Return
C0000504927,89733,119,2018-05-01 05:47:00.000,Product Return
C0000504928,89735,135,2018-04-17 00:51:00.000,Complaint Call
C0000504929,89753,179,2018-04-23 03:56:00.000,Return Policy Inquiry
C0000504930,89753,139,2018-04-23 04:01:00.000,Complaint Call
C0000504931,89776,195,2018-04-27 04:59:00.000,Return Policy Inquiry
C0000504932,89838,134,2018-05-05 07:35:00.000,Complaint Call
C0000504933,89877,191,2018-04-28 16:59:00.000,Complaint Call
C0000504934,89877,122,2018-05-01 05:10:00.000,Product Return
C0000504935,89923,169,2018-04-15 21:31:00.000,Complaint Call
C0000504936,89923,178,2018-04-15 21:45:00.000,Product Return
C0000504937,89992,160,2018-04-02 16:35:00.000,Complaint Call
C0000504938,90040,174,2018-05-13 19:12:00.000,Product Return
C0000504939,90045,171,2018-04-26 02:38:00.000,Complaint Call
C0000504940,90095,190,2018-03-11 18:42:00.000,Complaint Call
C0000504941,90129,143,2018-04-17 10:46:00.000,Return Policy Inquiry
C0000504942,90129,137,2018-04-17 10:55:00.000,Product Return
C0000504943,90194,177,2018-04-24 09:33:00.000,Return Policy Inquiry
C0000504944,90194,160,2018-04-25 20:50:00.000,Complaint Call
C0000504945,90200,112,2018-05-01 09:01:00.000,Product Return
C0000504946,90205,104,2018-04-07 16:28:00.000,Complaint Call
C0000504947,90205,126,2018-04-08 22:41:00.000,Product Return
C0000504948,90221,163,2018-05-06 04:01:00.000,Complaint Call
C0000504949,90253,179,2018-04-26 01:46:00.000,Complaint Call
C0000504950,90253,153,2018-04-26 01:52:00.000,Return Policy Inquiry
C0000504951,90253,105,2018-04-27 04:07:00.000,Product Return
C0000504952,90311,190,2018-03-25 13:16:00.000,Complaint Call
C0000504953,90311,173,2018-03-27 22:57:00.000,Product Return
C0000504954,90373,119,2018-05-14 09:10:00.000,Complaint Call
C0000504955,90397,160,2018-05-11 16:48:00.000,Complaint Call
C0000504956,90398,146,2018-04-22 03:20:00.000,Complaint Call
C0000504957,90452,126,2018-04-06 07:31:00.000,Complaint Call
C0000504958,90452,197,2018-04-06 07:35:00.000,Return Policy Inquiry
C0000504959,90472,107,2018-05-06 22:27:00.000,Complaint Call
C0000504960,90517,169,2018-03-30 15:41:00.000,Return Policy Inquiry
C0000504961,90517,169,2018-03-30 15:44:00.000,Complaint Call
C0000504962,90519,199,2018-04-13 20:06:00.000,Return Policy Inquiry
C0000504963,90519,174,2018-04-14 21:51:00.000,Complaint Call
C0000504964,90519,113,2018-04-17 19:55:00.000,Product Return
C0000504965,90592,107,2018-04-09 11:43:00.000,Complaint Call
C0000504966,90592,120,2018-04-10 17:49:00.000,Product Return
C0000504967,90596,146,2018-05-10 16:11:00.000,Complaint Call
C0000504968,90649,140,2018-04-03 15:38:00.000,Complaint Call
C0000504969,90649,199,2018-04-04 22:45:00.000,Return Policy Inquiry
C0000504970,90649,196,2018-04-06 06:15:00.000,Product Return
C0000504971,90661,179,2018-04-09 18:56:00.000,Complaint Call
C0000504972,90661,149,2018-04-12 11:02:00.000,Product Return
C0000504973,90690,197,2018-03-22 03:46:00.000,Complaint Call
C0000504974,90739,128,2018-04-27 14:19:00.000,Complaint Call
C0000504975,90739,139,2018-05-06 17:52:00.000,Product Return
C0000504976,90765,194,2018-04-16 10:26:00.000,Complaint Call
C0000504977,90765,133,2018-04-19 01:06:00.000,Return Policy Inquiry
C0000504978,90765,137,2018-04-20 05:59:00.000,Product Return
C0000504979,90776,187,2018-05-07 17:38:00.000,Product Return
C0000504980,90849,129,2018-04-12 05:57:00.000,Complaint Call
C0000504981,90850,175,2018-04-30 18:17:00.000,Complaint Call
C0000504982,90890,172,2018-04-27 00:28:00.000,Complaint Call
C0000504983,90890,161,2018-04-28 15:29:00.000,Product Return
C0000504984,90918,130,2018-05-12 06:03:00.000,Complaint Call
C0000504985,90994,190,2018-03-31 23:11:00.000,Complaint Call
C0000504986,91012,182,2018-03-18 03:54:00.000,Complaint Call
C0000504987,91019,128,2018-03-25 19:48:00.000,Complaint Call
C0000504988,91019,163,2018-03-25 19:54:00.000,Product Return
C0000504989,91022,103,2018-03-15 11:34:00.000,Complaint Call
C0000504990,91046,130,2018-03-25 12:18:00.000,Complaint Call
C0000504991,91070,127,2018-04-21 17:13:00.000,Complaint Call
C0000504992,91071,151,2018-04-12 17:13:00.000,Return Policy Inquiry
C0000504993,91112,147,2018-04-14 02:17:00.000,Product Return
C0000504994,91122,104,2018-03-26 01:39:00.000,Complaint Call
C0000504995,91146,157,2018-04-16 02:02:00.000,Complaint Call
C0000504996,91169,180,2018-05-04 23:50:00.000,Product Return
C0000504997,91179,177,2018-04-04 13:47:00.000,Complaint Call
C0000504998,91189,183,2018-04-15 03:57:00.000,Return Policy Inquiry
C0000504999,91189,104,2018-04-17 16:57:00.000,Complaint Call
C0000505000,91189,200,2018-04-17 17:13:00.000,Product Return
C0000505001,91258,124,2018-04-13 13:12:00.000,Complaint Call
C0000505002,91258,165,2018-04-13 13:26:00.000,Return Policy Inquiry
C0000505003,91268,199,2018-04-07 21:00:00.000,Return Policy Inquiry
C0000505004,91268,127,2018-04-10 11:42:00.000,Product Return
C0000505005,91298,125,2018-05-09 15:15:00.000,Return Policy Inquiry
C0000505006,91298,101,2018-05-11 00:32:00.000,Complaint Call
C0000505007,91298,152,2018-05-13 18:15:00.000,Product Return
C0000505008,91301,131,2018-03-20 13:56:00.000,Complaint Call
C0000505009,91301,132,2018-03-21 22:52:00.000,Product Return
C0000505010,91305,153,2018-03-29 12:44:00.000,Complaint Call
C0000505011,91309,121,2018-04-12 02:13:00.000,Complaint Call
C0000505012,91309,135,2018-04-12 02:21:00.000,Product Return
C0000505013,91314,195,2018-04-24 20:37:00.000,Return Policy Inquiry
C0000505014,91314,182,2018-04-24 20:39:00.000,Complaint Call
C0000505015,91325,114,2018-04-25 02:03:00.000,Complaint Call
C0000505016,91325,173,2018-04-29 05:59:00.000,Product Return
C0000505017,91330,176,2018-05-14 13:28:00.000,Complaint Call
C0000505018,91330,150,2018-05-19 20:54:00.000,Product Return
C0000505019,91340,162,2018-05-02 22:52:00.000,Complaint Call
C0000505020,91368,124,2018-05-05 20:25:00.000,Complaint Call
C0000505021,91368,105,2018-05-10 10:28:00.000,Complaint Call
C0000505022,91368,105,2018-05-11 14:22:00.000,Product Return
C0000505023,91399,133,2018-03-23 09:51:00.000,Complaint Call
C0000505024,91399,168,2018-03-26 16:49:00.000,Complaint Call
C0000505025,91458,121,2018-04-15 10:30:00.000,Complaint Call
C0000505026,91471,191,2018-03-23 12:41:00.000,Complaint Call
C0000505027,91476,106,2018-05-11 18:36:00.000,Complaint Call
C0000505028,91476,111,2018-05-11 18:39:00.000,Product Return
C0000505029,91480,191,2018-05-13 04:44:00.000,Complaint Call
C0000505030,91480,104,2018-05-17 07:22:00.000,Complaint Call
C0000505031,91603,123,2018-04-02 20:58:00.000,Product Return
C0000505032,91608,121,2018-03-19 09:22:00.000,Return Policy Inquiry
C0000505033,91608,154,2018-03-19 09:43:00.000,Complaint Call
C0000505034,91653,117,2018-04-23 18:57:00.000,Complaint Call
C0000505035,91681,170,2018-03-22 06:09:00.000,Return Policy Inquiry
C0000505036,91681,144,2018-03-22 06:12:00.000,Complaint Call
C0000505037,91694,194,2018-04-15 23:37:00.000,Return Policy Inquiry
C0000505038,91696,197,2018-04-24 02:49:00.000,Complaint Call
C0000505039,91747,118,2018-04-05 01:28:00.000,Complaint Call
C0000505040,91747,195,2018-04-08 01:44:00.000,Complaint Call
C0000505041,91752,197,2018-04-21 01:26:00.000,Complaint Call
C0000505042,91752,191,2018-04-22 03:05:00.000,Product Return
C0000505043,91833,162,2018-04-04 12:43:00.000,Complaint Call
C0000505044,91833,151,2018-04-07 13:16:00.000,Product Return
C0000505045,91875,164,2018-03-22 21:50:00.000,Complaint Call
C0000505046,91875,161,2018-03-24 08:29:00.000,Product Return
C0000505047,91883,169,2018-04-26 13:46:00.000,Complaint Call
C0000505048,91892,136,2018-04-02 17:12:00.000,Complaint Call
C0000505049,91892,200,2018-04-02 17:13:00.000,Return Policy Inquiry
C0000505050,91918,159,2018-04-26 04:31:00.000,Complaint Call
C0000505051,91924,167,2018-05-11 11:53:00.000,Return Policy Inquiry
C0000505052,91924,193,2018-05-12 18:49:00.000,Complaint Call
C0000505053,91924,145,2018-05-13 20:23:00.000,Product Return
C0000505054,91971,190,2018-04-11 13:26:00.000,Return Policy Inquiry
C0000505055,91971,177,2018-04-12 16:39:00.000,Complaint Call
C0000505056,92012,122,2018-04-21 01:14:00.000,Complaint Call
C0000505057,92012,173,2018-04-23 09:09:00.000,Return Policy Inquiry
C0000505058,92052,172,2018-05-06 13:58:00.000,Complaint Call
C0000505059,92085,200,2018-05-09 20:49:00.000,Complaint Call
C0000505060,92127,142,2018-04-28 06:33:00.000,Complaint Call
C0000505061,92131,178,2018-05-13 14:50:00.000,Product Return
C0000505062,92142,179,2018-04-18 11:13:00.000,Complaint Call
C0000505063,92142,128,2018-04-18 11:19:00.000,Product Return
C0000505064,92151,198,2018-04-30 19:10:00.000,Return Policy Inquiry
C0000505065,92208,120,2018-05-08 05:50:00.000,Return Policy Inquiry
C0000505066,92208,176,2018-05-09 16:20:00.000,Product Return
C0000505067,92239,148,2018-04-07 05:24:00.000,Complaint Call
C0000505068,92247,141,2018-05-02 15:43:00.000,Complaint Call
C0000505069,92247,199,2018-05-04 03:42:00.000,Return Policy Inquiry
C0000505070,92257,113,2018-04-09 16:14:00.000,Complaint Call
C0000505071,92257,115,2018-04-12 07:37:00.000,Return Policy Inquiry
C0000505072,92257,151,2018-04-14 16:39:00.000,Product Return
C0000505073,92275,196,2018-05-02 04:31:00.000,Return Policy Inquiry
C0000505074,92315,105,2018-04-15 23:41:00.000,Return Policy Inquiry
