"TD_TIMECODE","CUSTOMER_ID","SERVER_ID","PAGE","BROWSE_ID"
"2018-03-25 07:10:00.000000",103120,"ZG67","Product Browsing","W0000202285"
"2018-03-25 07:10:00.000000",39080,"OL162","Product Browsing","W0000202283"
"2018-03-25 07:10:00.000000",71100,"OL162","Product Browsing","W0000202284"
"2018-03-25 08:09:00.000000",164846,"VP10","Web Chat","W0000202290"
"2018-03-25 08:09:00.000000",4746,"OL162","Web Chat","W0000202286"
"2018-03-25 08:09:00.000000",100806,"EA59","Web Chat","W0000202289"
"2018-03-25 08:09:00.000000",68786,"CV186","Web Chat","W0000202288"
"2018-03-25 08:56:00.000000",111337,"ZG67","Online Feedback","W0000202292"
"2018-03-25 08:56:00.000000",175377,"ZG67","Online Feedback","W0000202293"
"2018-03-25 08:56:00.000000",79317,"VP10","Service Inquiry","W0000202291"
"2018-03-25 08:56:00.000000",205397,"EA59","Online Feedback","W0000202294"
"2018-03-25 08:59:00.000000",8151,"ZG67","Product Browsing","W0000202295"
"2018-03-25 08:59:00.000000",104211,"OL162","Product Browsing","W0000202298"
"2018-03-25 08:59:00.000000",40171,"CV186","Product Browsing","W0000202296"
"2018-03-25 08:59:00.000000",72191,"CV186","Product Browsing","W0000202297"
"2018-03-25 08:59:00.000000",230242,"CV186","Product Browsing","W0000202299"
"2018-03-25 09:04:00.000000",8151,"ZG67","Return Policy Inquiry","W0000202300"
"2018-03-25 09:35:00.000000",200699,"ZG67","Web Chat","W0000202306"
"2018-03-25 09:35:00.000000",74619,"OL162","Web Chat","W0000202303"
"2018-03-25 09:55:00.000000",50501,"JM76","Product Browsing","W0000202309"
"2018-03-25 09:55:00.000000",18481,"EA59","Product Browsing","W0000202308"
"2018-03-25 09:55:00.000000",82521,"EA59","Product Browsing","W0000202310"
"2018-03-25 09:55:00.000000",146561,"EA59","Product Browsing","W0000202312"
"2018-03-25 09:56:00.000000",114541,"VP10","Web Chat","W0000202316"
"2018-03-25 09:56:00.000000",18481,"EA59","Web Chat","W0000202313"
"2018-03-25 09:56:00.000000",82521,"EA59","Web Chat","W0000202315"
"2018-03-25 09:56:00.000000",208601,"EA59","Web Chat","W0000202317"
"2018-03-25 09:56:00.000000",50501,"JM76","Web Chat","W0000202314"
"2018-03-25 11:14:00.000000",65114,"JM76","Purchase","W0000202318"
"2018-03-25 11:19:00.000000",38105,"OL162","Web Chat","W0000202321"
"2018-03-25 11:20:00.000000",38105,"OL162","Return Policy Inquiry","W0000202325"
"2018-03-25 11:21:00.000000",102145,"CV186","Product Browsing","W0000202329"
"2018-03-25 11:21:00.000000",6085,"JM76","Product Browsing","W0000202326"
"2018-03-25 11:21:00.000000",38105,"OL162","Product Browsing","W0000202327"
"2018-03-25 11:26:00.000000",102145,"CV186","Online Feedback","W0000202331"
"2018-03-25 11:29:00.000000",70125,"ZG67","Product Return","W0000202333"
"2018-03-25 11:57:00.000000",253468,"JM76","Web Chat","W0000202339"
"2018-03-25 11:57:00.000000",31377,"OL162","Web Chat","W0000202335"
"2018-03-25 11:57:00.000000",127437,"OL162","Web Chat","W0000202338"
"2018-03-25 11:57:00.000000",63397,"EA59","Web Chat","W0000202336"
"2018-03-25 14:31:00.000000",89414,"JM76","Product Browsing","W0000202342"
"2018-03-25 14:31:00.000000",215494,"JM76","Product Browsing","W0000202344"
"2018-03-25 14:31:00.000000",25374,"CV186","Product Browsing","W0000202340"
"2018-03-25 14:31:00.000000",57394,"VP10","Product Browsing","W0000202341"
"2018-03-25 15:34:00.000000",8817,"CV186","Product Browsing","W0000202346"
"2018-03-25 15:34:00.000000",40837,"OL162","Product Browsing","W0000202347"
"2018-03-25 15:34:00.000000",104877,"OL162","Product Browsing","W0000202349"
"2018-03-25 15:34:00.000000",72857,"EA59","Product Browsing","W0000202348"
"2018-03-25 16:10:00.000000",27359,"ZG67","Product Browsing","W0000202350"
"2018-03-25 16:10:00.000000",59379,"ZG67","Product Browsing","W0000202351"
"2018-03-25 16:10:00.000000",123419,"ZG67","Product Browsing","W0000202353"
"2018-03-25 19:24:00.000000",119828,"JM76","Web Chat","W0000202361"
"2018-03-25 19:24:00.000000",55788,"ZG67","Web Chat","W0000202359"
"2018-03-25 19:24:00.000000",87808,"ZG67","Web Chat","W0000202360"
"2018-03-25 19:40:00.000000",91019,"ZG67","Web Chat","W0000202364"
"2018-03-25 19:41:00.000000",58999,"JM76","Return Policy Inquiry","W0000202367"
"2018-03-25 19:41:00.000000",217099,"ZG67","Return Policy Inquiry","W0000202369"
"2018-03-25 19:43:00.000000",31270,"CV186","Web Chat","W0000202370"
"2018-03-25 19:44:00.000000",31270,"CV186","Return Policy Inquiry","W0000202375"
"2018-03-25 19:45:00.000000",58999,"JM76","Product Browsing","W0000202379"
"2018-03-25 19:45:00.000000",26979,"OL162","Product Browsing","W0000202378"
"2018-03-25 19:45:00.000000",123039,"OL162","Product Browsing","W0000202381"
"2018-03-25 19:46:00.000000",123039,"OL162","Online Feedback","W0000202384"
"2018-03-25 19:46:00.000000",155059,"OL162","Online Feedback","W0000202385"
"2018-03-25 19:50:00.000000",4086,"EA59","Product Browsing","W0000202388"
"2018-03-25 19:50:00.000000",36106,"EA59","Product Browsing","W0000202389"
"2018-03-25 19:50:00.000000",68126,"EA59","Product Browsing","W0000202390"
"2018-03-25 19:50:00.000000",132166,"JM76","Product Browsing","W0000202392"
"2018-03-25 19:52:00.000000",159350,"VP10","Product Browsing","W0000202398"
"2018-03-25 20:33:00.000000",9546,"OL162","Product Browsing","W0000202400"
"2018-03-25 20:33:00.000000",73586,"OL162","Product Browsing","W0000202402"
"2018-03-25 20:33:00.000000",41566,"JM76","Product Browsing","W0000202401"
"2018-03-25 20:43:00.000000",220275,"CV186","Product Browsing","W0000202408"
"2018-03-25 20:43:00.000000",94195,"JM76","Product Browsing","W0000202406"
"2018-03-25 20:43:00.000000",30155,"ZG67","Product Browsing","W0000202404"
"2018-03-25 20:43:00.000000",252246,"ZG67","Product Browsing","W0000202409"
"2018-03-25 21:09:00.000000",50401,"EA59","Product Browsing","W0000202411"
"2018-03-25 21:09:00.000000",208501,"VP10","Product Browsing","W0000202415"
"2018-03-25 21:09:00.000000",18381,"JM76","Product Browsing","W0000202410"
"2018-03-25 21:09:00.000000",82421,"JM76","Product Browsing","W0000202412"
"2018-03-25 21:09:00.000000",114441,"OL162","Product Browsing","W0000202413"
"2018-03-25 21:09:00.000000",178481,"OL162","Product Browsing","W0000202414"
"2018-03-25 22:44:00.000000",34907,"ZG67","Web Chat","W0000202419"
"2018-03-25 22:44:00.000000",66927,"ZG67","Web Chat","W0000202420"
"2018-03-25 22:44:00.000000",162987,"ZG67","Web Chat","W0000202422"
"2018-03-25 22:45:00.000000",17448,"JM76","Purchase","W0000202423"
"2018-03-25 22:51:00.000000",34907,"ZG67","Product Browsing","W0000202425"
"2018-03-25 22:51:00.000000",66927,"ZG67","Product Browsing","W0000202426"
"2018-03-25 22:51:00.000000",2887,"EA59","Product Browsing","W0000202424"
"2018-03-25 22:51:00.000000",98947,"EA59","Product Browsing","W0000202427"
"2018-03-25 22:51:00.000000",193007,"EA59","Product Browsing","W0000202429"
"2018-03-25 23:56:00.000000",42264,"OL162","Web Chat","W0000202431"
"2018-03-25 23:56:00.000000",106304,"OL162","Web Chat","W0000202433"
"2018-03-25 23:59:00.000000",42264,"OL162","Return Policy Inquiry","W0000202435"
"2018-03-25 23:59:00.000000",106304,"OL162","Return Policy Inquiry","W0000202437"
"2018-03-26 00:01:00.000000",106304,"OL162","Online Feedback","W0000202438"
"2018-03-26 00:32:00.000000",36817,"EA59","Return Policy Inquiry","W0000202440"
"2018-03-26 01:27:00.000000",1100072,"JM76","Return Policy Inquiry","W0000202451"
"2018-03-26 01:27:00.000000",51248,"ZG67","Return Policy Inquiry","W0000202450"
"2018-03-26 01:30:00.000000",217202,"JM76","Online Feedback","W0000202455"
"2018-03-26 01:30:00.000000",91122,"ZG67","Online Feedback","W0000202452"
"2018-03-26 01:30:00.000000",123142,"ZG67","Online Feedback","W0000202453"
"2018-03-26 01:31:00.000000",51248,"ZG67","Service Inquiry","W0000202457"
"2018-03-26 01:31:00.000000",19228,"VP10","Service Inquiry","W0000202456"
"2018-03-26 01:37:00.000000",27082,"ZG67","Product Browsing","W0000202461"
"2018-03-26 01:37:00.000000",59102,"ZG67","Product Browsing","W0000202462"
"2018-03-26 01:37:00.000000",91122,"ZG67","Product Browsing","W0000202463"
"2018-03-26 01:37:00.000000",123142,"ZG67","Product Browsing","W0000202464"
"2018-03-26 01:52:00.000000",1578,"EA59","Purchase","W0000202465"
"2018-03-26 01:52:00.000000",65618,"EA59","Purchase","W0000202466"
"2018-03-26 02:16:00.000000",107707,"ZG67","Online Feedback","W0000202468"
"2018-03-26 02:40:00.000000",101556,"CV186","Online Feedback","W0000202471"
"2018-03-26 02:44:00.000000",101556,"CV186","Return Policy Inquiry","W0000202475"
"2018-03-26 02:45:00.000000",22616,"OL162","Product Browsing","W0000202476"
"2018-03-26 02:45:00.000000",86656,"JM76","Product Browsing","W0000202478"
"2018-03-26 02:45:00.000000",118676,"ZG67","Product Browsing","W0000202479"
"2018-03-26 02:51:00.000000",165596,"ZG67","Product Browsing","W0000202484"
"2018-03-26 02:56:00.000000",3303,"EA59","Web Chat","W0000202485"
"2018-03-26 02:56:00.000000",67343,"EA59","Web Chat","W0000202487"
"2018-03-26 02:56:00.000000",225394,"EA59","Web Chat","W0000202489"
"2018-03-26 02:56:00.000000",35323,"ZG67","Web Chat","W0000202486"
"2018-03-26 04:15:00.000000",206157,"EA59","Web Chat","W0000202496"
"2018-03-26 04:15:00.000000",16037,"ZG67","Web Chat","W0000202492"
"2018-03-26 04:15:00.000000",48057,"JM76","Web Chat","W0000202493"
"2018-03-26 05:29:00.000000",91851,"EA59","Product Return","W0000202498"
"2018-03-26 05:29:00.000000",59831,"VP10","Purchase","W0000202497"
"2018-03-26 05:44:00.000000",52224,"CV186","Return Policy Inquiry","W0000202500"
"2018-03-26 05:44:00.000000",116264,"CV186","Return Policy Inquiry","W0000202502"
"2018-03-26 06:13:00.000000",48093,"JM76","Purchase","W0000202503"
"2018-03-26 06:13:00.000000",80113,"JM76","Purchase","W0000202504"
"2018-03-26 06:20:00.000000",109707,"EA59","Return Policy Inquiry","W0000202506"
"2018-03-26 08:34:00.000000",54210,"EA59","Purchase","W0000202508"
"2018-03-26 09:59:00.000000",85686,"OL162","Product Return","W0000202509"
"2018-03-26 10:22:00.000000",9756,"OL162","Web Chat","W0000202510"
"2018-03-26 10:22:00.000000",41776,"OL162","Web Chat","W0000202511"
"2018-03-26 10:24:00.000000",199876,"VP10","Product Browsing","W0000202518"
"2018-03-26 10:24:00.000000",9756,"OL162","Product Browsing","W0000202514"
"2018-03-26 10:24:00.000000",41776,"OL162","Product Browsing","W0000202515"
"2018-03-26 10:53:00.000000",15300,"ZG67","Web Chat","W0000202522"
"2018-03-26 10:53:00.000000",79340,"ZG67","Web Chat","W0000202524"
"2018-03-26 10:53:00.000000",143380,"EA59","Web Chat","W0000202526"
"2018-03-26 11:08:00.000000",34002,"EA59","Product Browsing","W0000202528"
"2018-03-26 11:08:00.000000",162082,"JM76","Product Browsing","W0000202530"
"2018-03-26 12:43:00.000000",52914,"JM76","Product Browsing","W0000202535"
"2018-03-26 12:43:00.000000",20894,"ZG67","Product Browsing","W0000202534"
"2018-03-26 12:43:00.000000",242985,"ZG67","Product Browsing","W0000202538"
"2018-03-26 13:48:00.000000",80381,"OL162","Product Browsing","W0000202547"
"2018-03-26 13:48:00.000000",112401,"OL162","Product Browsing","W0000202548"
"2018-03-26 13:48:00.000000",16341,"CV186","Product Browsing","W0000202545"
"2018-03-26 13:52:00.000000",238432,"ZG67","Online Feedback","W0000202552"
"2018-03-26 13:54:00.000000",117594,"JM76","Product Return","W0000202555"
"2018-03-26 13:54:00.000000",53554,"ZG67","Purchase","W0000202553"
"2018-03-26 13:54:00.000000",85574,"ZG67","Product Return","W0000202554"
"2018-03-26 14:29:00.000000",40171,"CV186","Web Chat","W0000202557"
"2018-03-26 14:29:00.000000",72191,"CV186","Web Chat","W0000202558"
"2018-03-26 14:37:00.000000",40171,"CV186","Service Inquiry","W0000202560"
"2018-03-26 14:37:00.000000",72191,"CV186","Online Feedback","W0000202561"
"2018-03-26 14:37:00.000000",104211,"OL162","Online Feedback","W0000202562"
"2018-03-26 14:51:00.000000",9178,"OL162","Web Chat","W0000202563"
"2018-03-26 14:51:00.000000",41198,"OL162","Web Chat","W0000202564"
"2018-03-26 14:51:00.000000",73218,"VP10","Web Chat","W0000202565"
"2018-03-26 14:56:00.000000",73218,"VP10","Product Browsing","W0000202569"
"2018-03-26 14:56:00.000000",199298,"VP10","Product Browsing","W0000202572"
"2018-03-26 14:59:00.000000",9178,"OL162","Purchase","W0000202573"
"2018-03-26 15:03:00.000000",112449,"EA59","Web Chat","W0000202577"
"2018-03-26 15:03:00.000000",80429,"OL162","Web Chat","W0000202576"
"2018-03-26 15:03:00.000000",238480,"JM76","Web Chat","W0000202578"
"2018-03-26 15:12:00.000000",80429,"OL162","Product Browsing","W0000202582"
"2018-03-26 15:12:00.000000",16389,"ZG67","Product Browsing","W0000202580"
"2018-03-26 15:12:00.000000",48409,"ZG67","Product Browsing","W0000202581"
"2018-03-26 15:12:00.000000",112449,"EA59","Product Browsing","W0000202583"
"2018-03-26 15:12:00.000000",144469,"EA59","Product Browsing","W0000202584"
"2018-03-26 15:21:00.000000",112449,"EA59","Product Return","W0000202585"
"2018-03-26 17:39:00.000000",126364,"CV186","Product Browsing","W0000202592"
"2018-03-26 17:39:00.000000",190404,"OL162","Product Browsing","W0000202593"
"2018-03-26 18:41:00.000000",67962,"ZG67","Web Chat","W0000202597"
"2018-03-26 19:59:00.000000",128053,"OL162","Return Policy Inquiry","W0000202604"
"2018-03-26 20:06:00.000000",96033,"ZG67","Web Chat","W0000202607"
"2018-03-26 20:06:00.000000",31993,"EA59","Web Chat","W0000202605"
"2018-03-26 20:06:00.000000",64013,"EA59","Web Chat","W0000202606"
"2018-03-26 20:06:00.000000",160073,"EA59","Web Chat","W0000202609"
"2018-03-26 20:10:00.000000",31993,"EA59","Service Inquiry","W0000202610"
"2018-03-26 20:10:00.000000",254084,"EA59","Online Feedback","W0000202613"
"2018-03-26 20:10:00.000000",128053,"OL162","Online Feedback","W0000202612"
"2018-03-26 20:19:00.000000",9984,"VP10","Purchase","W0000202614"
"2018-03-26 21:07:00.000000",105956,"ZG67","Online Feedback","W0000202618"
"2018-03-26 21:13:00.000000",9896,"JM76","Product Browsing","W0000202620"
"2018-03-26 21:13:00.000000",105956,"ZG67","Product Browsing","W0000202623"
"2018-03-26 21:13:00.000000",41916,"OL162","Product Browsing","W0000202621"
"2018-03-26 21:13:00.000000",73936,"OL162","Product Browsing","W0000202622"
"2018-03-26 21:17:00.000000",105956,"ZG67","Product Return","W0000202627"
"2018-03-26 21:52:00.000000",93168,"ZG67","Return Policy Inquiry","W0000202629"
"2018-03-26 21:52:00.000000",125188,"EA59","Return Policy Inquiry","W0000202630"
"2018-03-26 22:38:00.000000",169043,"CV186","Return Policy Inquiry","W0000202636"
"2018-03-26 22:38:00.000000",8943,"ZG67","Return Policy Inquiry","W0000202633"
"2018-03-26 22:38:00.000000",40963,"ZG67","Return Policy Inquiry","W0000202634"
"2018-03-26 22:49:00.000000",56174,"OL162","Return Policy Inquiry","W0000202637"
"2018-03-26 23:26:00.000000",9546,"OL162","Purchase","W0000202638"
"2018-03-26 23:40:00.000000",87406,"CV186","Product Return","W0000202641"
"2018-03-26 23:50:00.000000",1883,"JM76","Product Browsing","W0000202642"
"2018-03-26 23:50:00.000000",33903,"ZG67","Product Browsing","W0000202643"
"2018-03-26 23:50:00.000000",97943,"OL162","Product Browsing","W0000202644"
"2018-03-26 23:52:00.000000",161542,"ZG67","Web Chat","W0000202649"
"2018-03-26 23:52:00.000000",1100132,"ZG67","Web Chat","W0000202650"
"2018-03-26 23:52:00.000000",33462,"EA59","Web Chat","W0000202646"
"2018-03-26 23:52:00.000000",65482,"VP10","Web Chat","W0000202647"
"2018-03-26 23:52:00.000000",97502,"VP10","Web Chat","W0000202648"
"2018-03-26 23:55:00.000000",6487,"JM76","Purchase","W0000202651"
"2018-03-27 00:43:00.000000",10579,"EA59","Product Browsing","W0000202653"
"2018-03-27 01:08:00.000000",95417,"ZG67","Product Browsing","W0000202661"
"2018-03-27 01:34:00.000000",30812,"EA59","Web Chat","W0000202665"
"2018-03-27 01:34:00.000000",62832,"OL162","Web Chat","W0000202666"
"2018-03-27 01:34:00.000000",94852,"OL162","Web Chat","W0000202667"
"2018-03-27 01:34:00.000000",220932,"CV186","Web Chat","W0000202669"
"2018-03-27 01:36:00.000000",94852,"OL162","Online Feedback","W0000202671"
"2018-03-27 01:49:00.000000",94852,"OL162","Product Return","W0000202673"
"2018-03-27 02:34:00.000000",87109,"JM76","Web Chat","W0000202676"
"2018-03-27 02:34:00.000000",245160,"JM76","Web Chat","W0000202678"
"2018-03-27 02:34:00.000000",119129,"OL162","Web Chat","W0000202677"
"2018-03-27 02:34:00.000000",55089,"VP10","Web Chat","W0000202675"
"2018-03-27 02:34:00.000000",23069,"ZG67","Web Chat","W0000202674"
"2018-03-27 02:35:00.000000",183169,"OL162","Return Policy Inquiry","W0000202679"
"2018-03-27 04:21:00.000000",113817,"EA59","Online Feedback","W0000202680"
"2018-03-27 04:32:00.000000",17757,"ZG67","Product Browsing","W0000202682"
"2018-03-27 04:32:00.000000",81797,"ZG67","Product Browsing","W0000202684"
"2018-03-27 05:25:00.000000",229596,"JM76","Web Chat","W0000202690"
"2018-03-27 05:25:00.000000",103565,"OL162","Web Chat","W0000202689"
"2018-03-27 06:11:00.000000",81625,"OL162","Product Browsing","W0000202697"
"2018-03-27 06:11:00.000000",113645,"OL162","Product Browsing","W0000202698"
"2018-03-27 06:11:00.000000",239676,"OL162","Product Browsing","W0000202700"
"2018-03-27 06:53:00.000000",94195,"JM76","Web Chat","W0000202704"
"2018-03-27 08:00:00.000000",121569,"CV186","Return Policy Inquiry","W0000202708"
"2018-03-27 08:02:00.000000",185609,"VP10","Web Chat","W0000202713"
"2018-03-27 08:09:00.000000",121569,"CV186","Product Browsing","W0000202719"
"2018-03-27 08:15:00.000000",121569,"CV186","Online Feedback","W0000202723"
"2018-03-27 09:18:00.000000",86656,"JM76","Web Chat","W0000202728"
"2018-03-27 09:18:00.000000",118676,"ZG67","Web Chat","W0000202729"
"2018-03-27 09:31:00.000000",185786,"VP10","Online Feedback","W0000202733"
"2018-03-27 09:31:00.000000",215806,"VP10","Online Feedback","W0000202734"
"2018-03-27 09:31:00.000000",247777,"VP10","Online Feedback","W0000202735"
"2018-03-27 09:36:00.000000",22616,"OL162","Purchase","W0000202736"
"2018-03-27 09:43:00.000000",16037,"ZG67","Purchase","W0000202738"
"2018-03-27 09:43:00.000000",80077,"CV186","Purchase","W0000202739"
"2018-03-27 09:55:00.000000",127860,"EA59","Web Chat","W0000202743"
"2018-03-27 09:55:00.000000",221920,"JM76","Web Chat","W0000202744"
"2018-03-27 09:55:00.000000",95840,"ZG67","Web Chat","W0000202742"
"2018-03-27 09:58:00.000000",95840,"ZG67","Product Browsing","W0000202747"
"2018-03-27 10:02:00.000000",31800,"CV186","Return Policy Inquiry","W0000202749"
"2018-03-27 10:27:00.000000",21509,"JM76","Web Chat","W0000202751"
"2018-03-27 10:27:00.000000",85549,"JM76","Web Chat","W0000202754"
"2018-03-27 10:27:00.000000",211629,"JM76","Web Chat","W0000202758"
"2018-03-27 10:27:00.000000",211629,"JM76","Return Policy Inquiry","W0000202759"
"2018-03-27 10:27:00.000000",53529,"ZG67","Web Chat","W0000202752"
"2018-03-27 10:27:00.000000",53529,"ZG67","Return Policy Inquiry","W0000202753"
"2018-03-27 10:27:00.000000",181609,"ZG67","Web Chat","W0000202757"
"2018-03-27 10:33:00.000000",3303,"EA59","Purchase","W0000202760"
"2018-03-27 10:33:00.000000",67343,"EA59","Product Return","W0000202761"
"2018-03-27 10:37:00.000000",53529,"ZG67","Purchase","W0000202763"
"2018-03-27 10:46:00.000000",181058,"JM76","Product Browsing","W0000202771"
"2018-03-27 10:46:00.000000",149038,"EA59","Product Browsing","W0000202770"
"2018-03-27 10:46:00.000000",20958,"VP10","Product Browsing","W0000202766"
"2018-03-27 10:46:00.000000",117018,"CV186","Product Browsing","W0000202769"
"2018-03-27 10:46:00.000000",243049,"CV186","Product Browsing","W0000202772"
"2018-03-27 10:47:00.000000",6440,"JM76","Web Chat","W0000202773"
"2018-03-27 10:51:00.000000",84998,"OL162","Online Feedback","W0000202778"
"2018-03-27 10:51:00.000000",117018,"CV186","Online Feedback","W0000202779"
"2018-03-27 10:55:00.000000",6440,"JM76","Product Browsing","W0000202781"
"2018-03-27 11:07:00.000000",70480,"ZG67","Return Policy Inquiry","W0000202785"
"2018-03-27 11:19:00.000000",172031,"JM76","Product Browsing","W0000202790"
"2018-03-27 11:19:00.000000",43951,"EA59","Product Browsing","W0000202787"
"2018-03-27 11:19:00.000000",234022,"EA59","Product Browsing","W0000202791"
"2018-03-27 12:03:00.000000",98947,"OL162","Return Policy Inquiry","W0000202793"
"2018-03-27 14:26:00.000000",33965,"ZG67","Service Inquiry","W0000202796"
"2018-03-27 14:26:00.000000",98005,"ZG67","Online Feedback","W0000202797"
"2018-03-27 14:26:00.000000",130025,"VP10","Online Feedback","W0000202798"
"2018-03-27 14:26:00.000000",1100129,"VP10","Online Feedback","W0000202800"
"2018-03-27 15:49:00.000000",10244,"JM76","Product Browsing","W0000202806"
"2018-03-27 15:49:00.000000",74284,"JM76","Product Browsing","W0000202808"
"2018-03-27 15:49:00.000000",42264,"OL162","Product Browsing","W0000202807"
"2018-03-27 15:49:00.000000",106304,"OL162","Product Browsing","W0000202809"
"2018-03-27 15:49:00.000000",138324,"CV186","Product Browsing","W0000202810"
"2018-03-27 15:49:00.000000",170344,"ZG67","Product Browsing","W0000202811"
"2018-03-27 16:49:00.000000",46695,"VP10","Web Chat","W0000202814"
"2018-03-27 16:49:00.000000",78715,"JM76","Web Chat","W0000202815"
"2018-03-27 16:49:00.000000",174775,"OL162","Web Chat","W0000202817"
"2018-03-27 19:02:00.000000",47749,"OL162","Product Browsing","W0000202824"
"2018-03-27 19:02:00.000000",111789,"OL162","Product Browsing","W0000202826"
"2018-03-27 19:02:00.000000",15729,"ZG67","Product Browsing","W0000202823"
"2018-03-27 19:02:00.000000",79769,"ZG67","Product Browsing","W0000202825"
"2018-03-27 19:07:00.000000",143809,"JM76","Return Policy Inquiry","W0000202829"
"2018-03-27 19:07:00.000000",79769,"ZG67","Return Policy Inquiry","W0000202828"
"2018-03-27 19:13:00.000000",24594,"CV186","Service Inquiry","W0000202831"
"2018-03-27 19:13:00.000000",47749,"OL162","Web Chat","W0000202832"
"2018-03-27 19:13:00.000000",111789,"OL162","Web Chat","W0000202835"
"2018-03-27 19:19:00.000000",24594,"CV186","Purchase","W0000202838"
"2018-03-27 19:41:00.000000",68117,"JM76","Product Browsing","W0000202841"
"2018-03-27 19:41:00.000000",4077,"ZG67","Product Browsing","W0000202839"
"2018-03-27 19:41:00.000000",100137,"ZG67","Product Browsing","W0000202842"
"2018-03-27 19:41:00.000000",194197,"ZG67","Product Browsing","W0000202843"
"2018-03-27 20:08:00.000000",35942,"JM76","Service Inquiry","W0000202844"
"2018-03-27 20:08:00.000000",99982,"JM76","Online Feedback","W0000202846"
"2018-03-27 20:18:00.000000",51901,"ZG67","Web Chat","W0000202848"
"2018-03-27 20:18:00.000000",241972,"ZG67","Web Chat","W0000202850"
"2018-03-27 20:18:00.000000",1100043,"ZG67","Web Chat","W0000202851"
"2018-03-27 20:18:00.000000",115941,"JM76","Web Chat","W0000202849"
"2018-03-27 20:22:00.000000",210001,"ZG67","Online Feedback","W0000202858"
"2018-03-27 20:22:00.000000",1100043,"ZG67","Online Feedback","W0000202860"
"2018-03-27 20:22:00.000000",25376,"CV186","Web Chat","W0000202852"
"2018-03-27 20:22:00.000000",89416,"CV186","Web Chat","W0000202854"
"2018-03-27 20:23:00.000000",35942,"JM76","Purchase","W0000202861"
"2018-03-27 20:26:00.000000",241972,"ZG67","Return Policy Inquiry","W0000202866"
"2018-03-27 20:26:00.000000",115941,"JM76","Return Policy Inquiry","W0000202865"
"2018-03-27 20:26:00.000000",17280,"OL162","Purchase","W0000202863"
"2018-03-27 20:26:00.000000",19881,"OL162","Return Policy Inquiry","W0000202864"
"2018-03-27 20:32:00.000000",25376,"CV186","Service Inquiry","W0000202867"
"2018-03-27 20:32:00.000000",89416,"CV186","Online Feedback","W0000202868"
"2018-03-27 20:32:00.000000",121436,"JM76","Online Feedback","W0000202869"
"2018-03-27 21:16:00.000000",94344,"EA59","Web Chat","W0000202876"
"2018-03-27 21:16:00.000000",158384,"EA59","Web Chat","W0000202878"
"2018-03-27 21:16:00.000000",126364,"CV186","Web Chat","W0000202877"
"2018-03-27 21:25:00.000000",94344,"EA59","Return Policy Inquiry","W0000202885"
"2018-03-27 21:40:00.000000",52224,"CV186","Web Chat","W0000202887"
"2018-03-27 21:40:00.000000",116264,"CV186","Web Chat","W0000202889"
"2018-03-27 21:40:00.000000",180304,"ZG67","Web Chat","W0000202891"
"2018-03-27 21:40:00.000000",84244,"OL162","Web Chat","W0000202888"
"2018-03-27 21:43:00.000000",20204,"JM76","Service Inquiry","W0000202893"
"2018-03-27 22:42:00.000000",58291,"JM76","Service Inquiry","W0000202898"
"2018-03-27 22:42:00.000000",90311,"JM76","Online Feedback","W0000202899"
"2018-03-27 22:43:00.000000",58291,"JM76","Product Browsing","W0000202904"
"2018-03-27 22:43:00.000000",90311,"JM76","Product Browsing","W0000202905"
"2018-03-27 23:00:00.000000",62954,"CV186","Web Chat","W0000202910"
"2018-03-27 23:00:00.000000",30934,"JM76","Web Chat","W0000202909"
"2018-03-27 23:00:00.000000",94974,"JM76","Web Chat","W0000202911"
"2018-03-27 23:00:00.000000",253025,"JM76","Web Chat","W0000202914"
"2018-03-27 23:00:00.000000",126994,"OL162","Web Chat","W0000202912"
"2018-03-27 23:00:00.000000",191034,"OL162","Web Chat","W0000202913"
"2018-03-27 23:08:00.000000",112737,"EA59","Online Feedback","W0000202915"
"2018-03-27 23:10:00.000000",8943,"ZG67","Product Browsing","W0000202918"
"2018-03-27 23:10:00.000000",40963,"ZG67","Product Browsing","W0000202919"
"2018-03-27 23:12:00.000000",126994,"OL162","Online Feedback","W0000202924"
"2018-03-27 23:13:00.000000",16677,"EA59","Product Browsing","W0000202926"
"2018-03-27 23:13:00.000000",48697,"EA59","Product Browsing","W0000202927"
"2018-03-27 23:13:00.000000",112737,"EA59","Product Browsing","W0000202929"
"2018-03-27 23:32:00.000000",155086,"ZG67","Product Browsing","W0000202934"
"2018-03-27 23:38:00.000000",27006,"OL162","Web Chat","W0000202936"
"2018-03-27 23:38:00.000000",155086,"ZG67","Web Chat","W0000202940"
"2018-03-28 00:32:00.000000",40171,"CV186","Purchase","W0000202941"
"2018-03-28 00:36:00.000000",63200,"CV186","Purchase","W0000202944"
"2018-03-28 00:36:00.000000",31180,"OL162","Purchase","W0000202943"
"2018-03-28 00:36:00.000000",127240,"OL162","Product Return","W0000202945"
"2018-03-28 01:08:00.000000",101753,"ZG67","Online Feedback","W0000202948"
"2018-03-28 01:08:00.000000",165793,"ZG67","Online Feedback","W0000202949"
"2018-03-28 01:08:00.000000",37713,"EA59","Service Inquiry","W0000202946"
"2018-03-28 01:09:00.000000",24154,"JM76","Web Chat","W0000202950"
"2018-03-28 01:12:00.000000",5693,"JM76","Web Chat","W0000202954"
"2018-03-28 01:12:00.000000",69733,"OL162","Web Chat","W0000202956"
