STORE_ID,CUSTOMER_ID,VISIT_DT,ACTION
116,69629,2018-03-12 18:56:00.000,Store Visit
50,69639,2018-05-03 20:46:00.000,Product Return
50,69639,2018-04-26 05:30:00.000,Store Visit
32,69644,2018-04-17 20:56:00.000,Store Visit
110,69662,2018-04-05 21:54:00.000,Store Visit
39,69701,2018-05-05 00:05:00.000,Store Visit
95,69742,2018-04-10 11:11:00.000,Store Visit
64,69758,2018-04-21 08:21:00.000,Store Visit
64,69758,2018-04-22 18:03:00.000,Product Return
113,69783,2018-03-31 01:29:00.000,Store Visit
113,69783,2018-03-31 01:43:00.000,Product Return
25,69794,2018-05-02 02:54:00.000,Store Visit
68,69853,2018-04-06 06:47:00.000,Product Return
55,69885,2018-05-08 07:09:00.000,Product Return
60,69896,2018-03-15 04:36:00.000,Product Return
51,69956,2018-04-23 06:11:00.000,Return Policy Inquiry
51,69956,2018-04-26 22:15:00.000,Product Return
115,69958,2018-04-16 18:13:00.000,Product Return
51,69980,2018-03-29 14:24:00.000,Store Visit
91,70015,2018-04-24 21:05:00.000,Store Visit
91,70015,2018-04-23 10:16:00.000,Return Policy Inquiry
39,70019,2018-04-29 19:16:00.000,Store Visit
34,70022,2018-04-14 04:39:00.000,Store Visit
54,70028,2018-04-15 09:01:00.000,Store Visit
81,70089,2018-04-01 07:57:00.000,Product Return
26,70154,2018-04-19 18:59:00.000,Product Return
35,70172,2018-03-24 17:49:00.000,Store Visit
35,70172,2018-03-23 15:45:00.000,Return Policy Inquiry
75,70176,2018-03-15 14:15:00.000,Store Visit
75,70176,2018-03-15 14:29:00.000,Product Return
76,70180,2018-04-16 19:01:00.000,Return Policy Inquiry
72,70185,2018-03-14 17:49:00.000,Store Visit
72,70185,2018-03-14 17:50:00.000,Return Policy Inquiry
76,70223,2018-05-04 16:54:00.000,Product Return
115,70241,2018-04-14 06:26:00.000,Store Visit
82,70352,2018-03-22 08:37:00.000,Product Return
90,70433,2018-03-29 20:14:00.000,Product Return
107,70439,2018-04-15 03:48:00.000,Product Return
82,70480,2018-03-28 23:29:00.000,Product Return
60,70507,2018-04-22 10:32:00.000,Store Visit
87,70527,2018-03-24 07:18:00.000,Store Visit
87,70527,2018-03-24 07:03:00.000,Return Policy Inquiry
100,70541,2018-03-24 13:32:00.000,Product Return
92,70628,2018-03-21 18:35:00.000,Product Return
33,70636,2018-04-06 21:28:00.000,Store Visit
65,70646,2018-04-09 06:20:00.000,Store Visit
44,70673,2018-04-24 06:55:00.000,Store Visit
107,70715,2018-03-19 19:23:00.000,Product Return
107,70719,2018-03-21 06:21:00.000,Return Policy Inquiry
54,70733,2018-04-15 23:48:00.000,Store Visit
115,70790,2018-04-01 17:31:00.000,Store Visit
115,70790,2018-04-01 17:37:00.000,Product Return
87,70871,2018-04-16 01:30:00.000,Return Policy Inquiry
87,70871,2018-04-16 01:32:00.000,Store Visit
68,70901,2018-03-23 11:19:00.000,Store Visit
102,70933,2018-05-11 15:06:00.000,Store Visit
102,70933,2018-05-13 05:59:00.000,Product Return
74,70977,2018-04-27 08:53:00.000,Store Visit
74,70977,2018-04-27 08:58:00.000,Return Policy Inquiry
115,71012,2018-05-12 22:51:00.000,Store Visit
94,71018,2018-05-01 03:08:00.000,Store Visit
94,71018,2018-05-03 17:20:00.000,Product Return
30,71048,2018-04-21 12:42:00.000,Product Return
99,71056,2018-04-29 12:54:00.000,Return Policy Inquiry
99,71056,2018-04-29 13:06:00.000,Product Return
119,71069,2018-04-19 17:22:00.000,Product Return
119,71069,2018-04-14 04:22:00.000,Store Visit
45,71100,2018-03-25 07:16:00.000,Product Return
106,71101,2018-04-03 21:17:00.000,Store Visit
117,71148,2018-03-23 04:22:00.000,Store Visit
117,71148,2018-03-24 18:19:00.000,Product Return
53,71212,2018-03-22 12:01:00.000,Store Visit
90,71261,2018-04-24 20:45:00.000,Store Visit
85,71318,2018-04-02 12:07:00.000,Store Visit
92,71386,2018-05-12 18:16:00.000,Product Return
53,71423,2018-04-20 00:44:00.000,Return Policy Inquiry
107,71455,2018-05-12 03:56:00.000,Store Visit
89,71461,2018-05-13 16:55:00.000,Store Visit
89,71461,2018-05-15 08:58:00.000,Product Return
97,71577,2018-05-16 02:47:00.000,Return Policy Inquiry
97,71577,2018-05-14 12:37:00.000,Store Visit
68,71611,2018-05-08 11:25:00.000,Product Return
36,71669,2018-04-22 04:31:00.000,Store Visit
36,71669,2018-04-22 04:41:00.000,Product Return
68,71678,2018-04-10 03:20:00.000,Return Policy Inquiry
68,71678,2018-04-11 17:52:00.000,Store Visit
50,71679,2018-05-07 16:13:00.000,Return Policy Inquiry
39,71738,2018-03-28 19:42:00.000,Store Visit
87,71787,2018-04-30 07:47:00.000,Product Return
115,71794,2018-03-12 20:41:00.000,Store Visit
115,71794,2018-03-12 20:50:00.000,Product Return
39,71943,2018-05-04 15:27:00.000,Product Return
92,71993,2018-03-12 17:49:00.000,Product Return
55,72006,2018-04-04 09:17:00.000,Product Return
93,72011,2018-05-05 06:21:00.000,Product Return
117,72018,2018-03-18 16:08:00.000,Return Policy Inquiry
96,72050,2018-04-06 22:50:00.000,Store Visit
112,72095,2018-04-26 04:55:00.000,Return Policy Inquiry
112,72095,2018-04-26 05:02:00.000,Product Return
103,72116,2018-05-12 07:00:00.000,Store Visit
78,72163,2018-04-25 16:48:00.000,Store Visit
119,72172,2018-05-07 19:45:00.000,Store Visit
119,72172,2018-05-08 22:27:00.000,Return Policy Inquiry
24,72174,2018-05-11 06:06:00.000,Store Visit
24,72174,2018-05-11 06:13:00.000,Product Return
106,72186,2018-04-17 18:33:00.000,Store Visit
106,72186,2018-04-17 18:50:00.000,Product Return
75,72191,2018-03-25 09:10:00.000,Store Visit
79,72223,2018-04-14 19:29:00.000,Store Visit
79,72223,2018-04-14 19:41:00.000,Product Return
35,72320,2018-05-19 02:47:00.000,Store Visit
35,72320,2018-05-14 15:12:00.000,Return Policy Inquiry
37,72353,2018-04-03 20:42:00.000,Store Visit
39,72465,2018-04-02 11:20:00.000,Return Policy Inquiry
39,72465,2018-04-08 07:07:00.000,Product Return
96,72502,2018-04-16 02:02:00.000,Store Visit
30,72530,2018-04-27 16:29:00.000,Product Return
22,72557,2018-05-08 19:53:00.000,Return Policy Inquiry
95,72579,2018-03-16 15:38:00.000,Store Visit
68,72631,2018-03-15 12:16:00.000,Return Policy Inquiry
68,72631,2018-03-15 12:20:00.000,Product Return
80,72657,2018-04-06 21:08:00.000,Product Return
80,72657,2018-04-05 15:42:00.000,Return Policy Inquiry
49,72699,2018-04-30 07:09:00.000,Product Return
67,72718,2018-04-03 06:21:00.000,Product Return
34,72844,2018-04-28 03:55:00.000,Store Visit
34,72844,2018-04-28 03:59:00.000,Product Return
90,72852,2018-04-11 02:57:00.000,Store Visit
90,72852,2018-04-12 14:25:00.000,Product Return
46,72857,2018-03-31 03:15:00.000,Product Return
116,72929,2018-05-13 03:45:00.000,Return Policy Inquiry
117,72949,2018-03-18 08:34:00.000,Product Return
117,72949,2018-03-16 19:50:00.000,Return Policy Inquiry
31,72950,2018-03-19 07:18:00.000,Store Visit
31,72950,2018-03-20 10:09:00.000,Product Return
117,72963,2018-03-22 04:23:00.000,Return Policy Inquiry
104,72980,2018-05-14 13:21:00.000,Product Return
106,72983,2018-03-29 10:02:00.000,Product Return
77,73013,2018-04-22 07:59:00.000,Store Visit
77,73013,2018-04-20 15:00:00.000,Return Policy Inquiry
109,73049,2018-03-25 03:45:00.000,Product Return
30,73082,2018-03-22 20:20:00.000,Product Return
30,73082,2018-03-22 20:14:00.000,Store Visit
117,73245,2018-04-09 13:54:00.000,Store Visit
93,73398,2018-05-09 22:35:00.000,Store Visit
93,73398,2018-05-09 22:34:00.000,Return Policy Inquiry
26,73401,2018-04-18 06:19:00.000,Product Return
87,73442,2018-03-16 18:44:00.000,Store Visit
106,73447,2018-04-14 20:22:00.000,Product Return
74,73513,2018-04-05 14:49:00.000,Store Visit
120,73517,2018-04-20 14:11:00.000,Product Return
36,73526,2018-05-17 17:33:00.000,Store Visit
33,73548,2018-03-15 17:33:00.000,Store Visit
33,73548,2018-03-21 01:53:00.000,Product Return
119,73562,2018-03-28 16:01:00.000,Store Visit
119,73562,2018-03-27 08:03:00.000,Return Policy Inquiry
67,73564,2018-03-14 03:17:00.000,Return Policy Inquiry
39,73590,2018-03-15 22:12:00.000,Store Visit
30,73603,2018-04-10 01:03:00.000,Store Visit
66,73612,2018-04-20 13:30:00.000,Product Return
30,73642,2018-04-15 07:56:00.000,Product Return
97,73669,2018-04-27 00:13:00.000,Store Visit
64,73713,2018-03-28 14:45:00.000,Product Return
67,73717,2018-04-18 11:12:00.000,Store Visit
27,73741,2018-04-19 06:06:00.000,Product Return
52,73744,2018-04-01 02:24:00.000,Store Visit
52,73744,2018-04-01 02:33:00.000,Return Policy Inquiry
52,73744,2018-04-01 02:44:00.000,Product Return
103,73772,2018-05-07 16:45:00.000,Store Visit
46,73796,2018-03-29 13:03:00.000,Store Visit
46,73796,2018-03-26 10:25:00.000,Return Policy Inquiry
108,73863,2018-04-03 09:09:00.000,Product Return
39,73939,2018-04-06 07:36:00.000,Store Visit
51,73948,2018-04-20 21:29:00.000,Return Policy Inquiry
59,73958,2018-03-17 00:57:00.000,Product Return
89,74024,2018-03-21 21:21:00.000,Return Policy Inquiry
95,74082,2018-05-04 07:29:00.000,Store Visit
95,74082,2018-05-04 07:25:00.000,Service Inquiry
48,74094,2018-05-05 11:20:00.000,Service Inquiry
64,74134,2018-03-28 15:03:00.000,Store Visit
64,74134,2018-03-28 15:08:00.000,Purchase
117,74142,2018-03-22 17:51:00.000,Store Visit
79,74165,2018-04-20 22:47:00.000,Store Visit
79,74165,2018-04-20 22:53:00.000,Service Inquiry
79,74165,2018-04-20 22:58:00.000,Purchase
118,74169,2018-05-01 23:55:00.000,Purchase
65,74233,2018-04-02 12:56:00.000,Service Inquiry
65,74233,2018-04-02 12:48:00.000,Return Policy Inquiry
44,74260,2018-05-04 14:10:00.000,Store Visit
50,74284,2018-03-26 00:01:00.000,Service Inquiry
50,74284,2018-03-29 07:58:00.000,Purchase
69,74290,2018-05-13 13:44:00.000,Store Visit
69,74290,2018-05-11 22:47:00.000,Service Inquiry
69,74290,2018-05-15 02:54:00.000,Purchase
83,74310,2018-03-30 14:59:00.000,Service Inquiry
52,74324,2018-05-07 14:36:00.000,Return Policy Inquiry
58,74492,2018-03-20 10:05:00.000,Store Visit
58,74492,2018-03-19 07:59:00.000,Service Inquiry
58,74492,2018-03-23 02:59:00.000,Purchase
116,74503,2018-04-25 20:14:00.000,Store Visit
116,74503,2018-04-26 22:12:00.000,Purchase
96,74506,2018-04-16 02:43:00.000,Purchase
104,74508,2018-03-14 02:10:00.000,Purchase
84,74513,2018-04-06 14:52:00.000,Service Inquiry
84,74513,2018-04-09 04:17:00.000,Return Policy Inquiry
93,74524,2018-04-23 17:05:00.000,Store Visit
93,74524,2018-04-23 17:01:00.000,Return Policy Inquiry
121,74557,2018-04-06 03:43:00.000,Service Inquiry
121,74557,2018-04-06 03:48:00.000,Purchase
35,74594,2018-03-21 16:08:00.000,Store Visit
35,74594,2018-03-21 16:20:00.000,Purchase
31,74654,2018-05-11 02:42:00.000,Purchase
87,74718,2018-04-28 12:26:00.000,Purchase
83,74737,2018-04-14 05:59:00.000,Purchase
54,74784,2018-05-15 08:22:00.000,Store Visit
54,74784,2018-05-15 08:17:00.000,Service Inquiry
46,74792,2018-04-27 18:46:00.000,Store Visit
46,74792,2018-04-25 17:54:00.000,Return Policy Inquiry
101,74830,2018-05-03 10:28:00.000,Purchase
44,74837,2018-04-14 06:47:00.000,Service Inquiry
85,74914,2018-03-19 17:59:00.000,Purchase
104,74940,2018-04-25 05:53:00.000,Purchase
60,74941,2018-03-15 15:41:00.000,Return Policy Inquiry
116,75101,2018-04-06 16:42:00.000,Purchase
105,75121,2018-05-03 21:24:00.000,Purchase
72,75122,2018-05-13 22:19:00.000,Purchase
57,75156,2018-05-08 03:39:00.000,Store Visit
57,75156,2018-05-08 03:40:00.000,Service Inquiry
57,75156,2018-05-08 03:49:00.000,Purchase
64,75181,2018-04-23 16:00:00.000,Service Inquiry
31,75272,2018-04-03 21:48:00.000,Store Visit
31,75272,2018-04-03 21:51:00.000,Service Inquiry
65,75335,2018-05-11 13:02:00.000,Store Visit
51,75355,2018-04-03 14:52:00.000,Store Visit
51,75355,2018-04-03 15:02:00.000,Purchase
31,75442,2018-03-16 05:20:00.000,Return Policy Inquiry
56,75461,2018-04-30 23:22:00.000,Service Inquiry
69,75470,2018-04-28 17:06:00.000,Store Visit
69,75470,2018-04-28 17:01:00.000,Return Policy Inquiry
114,75530,2018-04-30 09:39:00.000,Return Policy Inquiry
54,75556,2018-04-10 22:49:00.000,Store Visit
54,75556,2018-04-13 15:54:00.000,Return Policy Inquiry
54,75556,2018-04-16 11:55:00.000,Purchase
45,75559,2018-05-03 21:53:00.000,Purchase
108,75594,2018-04-28 00:27:00.000,Service Inquiry
108,75594,2018-04-26 16:10:00.000,Return Policy Inquiry
108,75594,2018-04-28 00:48:00.000,Purchase
77,75602,2018-04-27 00:24:00.000,Service Inquiry
77,75602,2018-04-27 00:32:00.000,Purchase
85,75647,2018-04-06 04:18:00.000,Service Inquiry
48,75676,2018-03-29 06:35:00.000,Return Policy Inquiry
72,75687,2018-03-26 02:10:00.000,Store Visit
72,75687,2018-03-27 09:09:00.000,Purchase
24,75690,2018-03-30 01:21:00.000,Store Visit
24,75690,2018-03-30 01:01:00.000,Return Policy Inquiry
24,75690,2018-03-31 12:52:00.000,Purchase
76,75814,2018-04-25 22:00:00.000,Store Visit
44,75829,2018-03-21 12:06:00.000,Return Policy Inquiry
28,75841,2018-03-29 14:45:00.000,Purchase
86,75844,2018-04-03 21:48:00.000,Return Policy Inquiry
86,75844,2018-04-05 12:29:00.000,Purchase
39,75862,2018-04-03 14:03:00.000,Purchase
96,75864,2018-04-25 12:57:00.000,Store Visit
96,75864,2018-04-29 19:03:00.000,Purchase
103,75883,2018-03-29 14:08:00.000,Service Inquiry
103,75883,2018-03-29 14:09:00.000,Return Policy Inquiry
92,75951,2018-05-09 00:31:00.000,Return Policy Inquiry
88,75971,2018-03-27 11:21:00.000,Store Visit
40,76015,2018-04-27 06:32:00.000,Store Visit
40,76015,2018-04-27 06:33:00.000,Service Inquiry
40,76015,2018-04-30 10:22:00.000,Purchase
54,76070,2018-05-03 01:23:00.000,Return Policy Inquiry
54,76070,2018-05-06 02:52:00.000,Purchase
52,76094,2018-04-24 13:09:00.000,Store Visit
118,76102,2018-05-07 17:47:00.000,Service Inquiry
118,76102,2018-05-14 18:48:00.000,Purchase
88,76200,2018-04-12 12:23:00.000,Store Visit
88,76200,2018-04-12 12:17:00.000,Service Inquiry
42,76206,2018-03-30 15:23:00.000,Service Inquiry
42,76206,2018-04-02 15:54:00.000,Purchase
42,76206,2018-03-30 15:31:00.000,Store Visit
65,76209,2018-05-01 20:48:00.000,Purchase
39,76227,2018-04-29 01:14:00.000,Purchase
116,76230,2018-05-13 21:50:00.000,Store Visit
116,76230,2018-05-13 21:58:00.000,Purchase
74,76239,2018-03-23 17:49:00.000,Store Visit
74,76239,2018-03-25 01:33:00.000,Purchase
68,76258,2018-04-04 15:09:00.000,Store Visit
56,76261,2018-05-10 06:50:00.000,Service Inquiry
89,76263,2018-04-01 10:21:00.000,Store Visit
89,76263,2018-04-04 08:10:00.000,Service Inquiry
89,76263,2018-04-01 10:16:00.000,Return Policy Inquiry
102,76276,2018-05-04 10:38:00.000,Store Visit
37,76318,2018-04-16 06:42:00.000,Purchase
44,76344,2018-04-09 09:59:00.000,Store Visit
35,76348,2018-04-24 12:31:00.000,Purchase
35,76348,2018-04-21 18:13:00.000,Return Policy Inquiry
35,76348,2018-04-22 21:40:00.000,Service Inquiry
87,76394,2018-04-04 05:23:00.000,Store Visit
39,76411,2018-05-07 10:18:00.000,Purchase
44,76427,2018-04-26 01:03:00.000,Store Visit
44,76427,2018-04-27 10:28:00.000,Purchase
31,76508,2018-04-26 16:43:00.000,Return Policy Inquiry
68,76557,2018-05-15 20:57:00.000,Store Visit
68,76557,2018-05-15 21:00:00.000,Service Inquiry
68,76557,2018-05-14 07:10:00.000,Return Policy Inquiry
114,76571,2018-03-29 23:49:00.000,Service Inquiry
114,76571,2018-03-30 00:02:00.000,Return Policy Inquiry
114,76571,2018-03-31 10:01:00.000,Purchase
110,76653,2018-04-07 17:47:00.000,Return Policy Inquiry
110,76653,2018-04-11 20:55:00.000,Purchase
32,76661,2018-04-05 23:02:00.000,Purchase
104,76742,2018-03-21 17:24:00.000,Store Visit
30,76748,2018-03-14 23:58:00.000,Purchase
118,76800,2018-05-10 22:09:00.000,Store Visit
118,76800,2018-05-10 22:18:00.000,Purchase
113,76819,2018-05-01 06:10:00.000,Store Visit
113,76819,2018-05-01 06:02:00.000,Service Inquiry
65,76822,2018-04-03 16:13:00.000,Store Visit
92,76865,2018-03-17 20:15:00.000,Store Visit
116,76869,2018-03-16 13:39:00.000,Store Visit
30,76876,2018-05-03 12:01:00.000,Store Visit
30,76876,2018-05-03 12:04:00.000,Service Inquiry
30,76876,2018-05-04 21:22:00.000,Return Policy Inquiry
30,76876,2018-05-04 21:30:00.000,Purchase
64,76908,2018-04-15 20:48:00.000,Store Visit
64,76908,2018-04-18 19:48:00.000,Return Policy Inquiry
64,76908,2018-04-20 22:09:00.000,Purchase
84,76940,2018-04-14 20:49:00.000,Purchase
84,76940,2018-04-13 10:52:00.000,Store Visit
39,76980,2018-03-29 05:39:00.000,Service Inquiry
39,76980,2018-03-29 05:40:00.000,Store Visit
49,76996,2018-05-12 03:24:00.000,Store Visit
49,76996,2018-05-12 03:25:00.000,Return Policy Inquiry
40,77019,2018-05-08 06:04:00.000,Return Policy Inquiry
40,77019,2018-05-09 12:03:00.000,Purchase
31,77030,2018-03-15 05:27:00.000,Purchase
61,77041,2018-03-16 19:13:00.000,Store Visit
61,77041,2018-03-16 18:51:00.000,Return Policy Inquiry
104,77101,2018-04-04 07:31:00.000,Return Policy Inquiry
34,77121,2018-04-20 03:42:00.000,Service Inquiry
26,77207,2018-04-04 01:54:00.000,Purchase
31,77220,2018-04-26 20:55:00.000,Store Visit
32,77315,2018-04-17 18:45:00.000,Store Visit
30,77337,2018-04-23 06:29:00.000,Store Visit
30,77337,2018-04-23 06:34:00.000,Service Inquiry
96,77345,2018-05-13 12:56:00.000,Purchase
45,77432,2018-04-17 10:40:00.000,Store Visit
45,77432,2018-04-17 10:44:00.000,Purchase
4,77440,2018-03-21 22:49:00.000,Service Inquiry
4,77440,2018-03-26 02:16:00.000,Purchase
32,77461,2018-04-11 17:27:00.000,Service Inquiry
32,77461,2018-04-12 21:32:00.000,Return Policy Inquiry
114,77474,2018-04-06 01:24:00.000,Purchase
78,77489,2018-04-06 04:01:00.000,Store Visit
78,77489,2018-04-05 00:46:00.000,Return Policy Inquiry
78,77489,2018-04-06 04:13:00.000,Purchase
66,77564,2018-04-18 21:23:00.000,Purchase
37,77615,2018-04-04 09:02:00.000,Store Visit
37,77615,2018-04-02 23:12:00.000,Return Policy Inquiry
37,77615,2018-04-05 14:42:00.000,Purchase
115,77655,2018-04-19 09:03:00.000,Store Visit
115,77655,2018-04-19 09:01:00.000,Service Inquiry
26,77687,2018-03-29 03:43:00.000,Purchase
27,77726,2018-04-20 04:26:00.000,Store Visit
27,77726,2018-04-25 03:37:00.000,Purchase
100,77761,2018-03-13 15:34:00.000,Store Visit
100,77761,2018-03-13 15:30:00.000,Service Inquiry
100,77761,2018-03-13 15:10:00.000,Return Policy Inquiry
100,77761,2018-03-21 17:02:00.000,Purchase
34,77790,2018-04-13 12:50:00.000,Store Visit
34,77790,2018-04-13 12:52:00.000,Service Inquiry
106,77858,2018-03-18 04:58:00.000,Store Visit
106,77858,2018-03-18 05:04:00.000,Return Policy Inquiry
55,77963,2018-04-03 13:03:00.000,Store Visit
55,77963,2018-04-03 13:06:00.000,Return Policy Inquiry
55,77963,2018-04-04 21:25:00.000,Purchase
22,77991,2018-05-02 20:46:00.000,Return Policy Inquiry
22,77991,2018-05-02 20:47:00.000,Store Visit
22,77991,2018-05-02 20:49:00.000,Service Inquiry
30,77995,2018-05-05 05:37:00.000,Return Policy Inquiry
25,78001,2018-05-05 12:33:00.000,Store Visit
25,78001,2018-05-04 02:50:00.000,Service Inquiry
25,78001,2018-05-06 22:23:00.000,Purchase
85,78024,2018-04-07 09:08:00.000,Service Inquiry
66,78042,2018-03-18 06:45:00.000,Store Visit
66,78042,2018-03-17 05:31:00.000,Return Policy Inquiry
66,78042,2018-03-17 05:39:00.000,Service Inquiry
66,78042,2018-03-19 09:28:00.000,Purchase
87,78055,2018-05-03 09:58:00.000,Store Visit
87,78055,2018-05-03 09:57:00.000,Service Inquiry
103,78058,2018-03-18 18:18:00.000,Service Inquiry
103,78058,2018-03-18 18:07:00.000,Store Visit
96,78080,2018-05-12 00:19:00.000,Store Visit
37,78164,2018-05-12 06:36:00.000,Purchase
37,78164,2018-05-12 06:26:00.000,Store Visit
30,78233,2018-03-29 22:37:00.000,Service Inquiry
105,78308,2018-04-26 08:13:00.000,Store Visit
105,78308,2018-04-26 08:12:00.000,Service Inquiry
96,78314,2018-05-10 02:32:00.000,Purchase
64,78363,2018-03-31 13:18:00.000,Purchase
31,78448,2018-05-14 05:46:00.000,Store Visit
72,78466,2018-03-14 19:11:00.000,Return Policy Inquiry
104,78486,2018-03-28 19:53:00.000,Store Visit
36,78488,2018-05-13 22:59:00.000,Return Policy Inquiry
44,78553,2018-03-29 00:11:00.000,Purchase
44,78553,2018-03-29 00:05:00.000,Service Inquiry
105,78583,2018-04-11 11:34:00.000,Store Visit
105,78583,2018-04-10 05:35:00.000,Service Inquiry
82,78615,2018-03-23 01:33:00.000,Purchase
34,78627,2018-05-13 22:12:00.000,Store Visit
34,78627,2018-05-13 22:04:00.000,Service Inquiry
34,78627,2018-05-15 05:44:00.000,Purchase
89,78647,2018-03-17 03:01:00.000,Store Visit
89,78647,2018-03-17 03:03:00.000,Service Inquiry
118,78654,2018-03-22 12:13:00.000,Purchase
79,78664,2018-04-09 20:47:00.000,Store Visit
79,78664,2018-04-09 20:44:00.000,Service Inquiry
79,78664,2018-04-11 05:25:00.000,Purchase
54,78669,2018-04-05 19:27:00.000,Purchase
30,78672,2018-05-08 21:35:00.000,Service Inquiry
105,78681,2018-03-24 19:44:00.000,Store Visit
65,78749,2018-03-14 20:13:00.000,Store Visit
65,78749,2018-03-14 20:27:00.000,Purchase
113,78777,2018-05-07 06:20:00.000,Return Policy Inquiry
113,78777,2018-05-10 11:49:00.000,Purchase
82,78783,2018-05-04 01:42:00.000,Service Inquiry
82,78783,2018-05-07 00:27:00.000,Purchase
84,78799,2018-03-16 03:08:00.000,Purchase
84,78799,2018-03-14 11:14:00.000,Store Visit
119,78846,2018-03-24 06:12:00.000,Store Visit
119,78846,2018-03-24 06:28:00.000,Purchase
119,78846,2018-03-24 06:19:00.000,Return Policy Inquiry
44,78876,2018-03-19 18:13:00.000,Return Policy Inquiry
44,78876,2018-03-18 03:21:00.000,Service Inquiry
92,78949,2018-04-23 09:00:00.000,Store Visit
92,78949,2018-04-23 09:10:00.000,Purchase
96,78978,2018-04-22 08:19:00.000,Store Visit
86,78981,2018-04-04 19:38:00.000,Return Policy Inquiry
102,78982,2018-04-05 11:35:00.000,Purchase
75,79050,2018-04-18 12:01:00.000,Store Visit
75,79050,2018-04-18 11:55:00.000,Service Inquiry
75,79050,2018-04-20 00:35:00.000,Purchase
68,79067,2018-04-01 16:11:00.000,Store Visit
68,79067,2018-04-01 16:13:00.000,Return Policy Inquiry
31,79078,2018-04-25 11:00:00.000,Store Visit
31,79078,2018-04-24 02:34:00.000,Service Inquiry
31,79078,2018-04-24 02:35:00.000,Return Policy Inquiry
25,79113,2018-05-08 03:27:00.000,Store Visit
25,79113,2018-05-08 03:34:00.000,Purchase
108,79129,2018-04-07 16:18:00.000,Purchase
112,79144,2018-04-12 05:07:00.000,Return Policy Inquiry
74,79158,2018-03-22 08:15:00.000,Purchase
92,79187,2018-05-13 04:12:00.000,Store Visit
25,79246,2018-04-12 17:03:00.000,Service Inquiry
87,79256,2018-05-12 16:35:00.000,Service Inquiry
91,79280,2018-03-16 07:52:00.000,Store Visit
91,79280,2018-03-16 07:53:00.000,Return Policy Inquiry
91,79280,2018-03-19 01:45:00.000,Purchase
89,79283,2018-04-25 05:27:00.000,Return Policy Inquiry
89,79283,2018-04-30 21:47:00.000,Purchase
38,79294,2018-03-20 23:03:00.000,Store Visit
92,79295,2018-04-26 01:05:00.000,Service Inquiry
92,79295,2018-04-27 05:35:00.000,Purchase
34,79340,2018-03-24 19:30:00.000,Store Visit
34,79340,2018-03-24 19:35:00.000,Return Policy Inquiry
44,79403,2018-04-24 22:41:00.000,Return Policy Inquiry
66,79408,2018-03-24 12:40:00.000,Store Visit
66,79408,2018-03-24 12:47:00.000,Purchase
55,79425,2018-04-30 07:50:00.000,Store Visit
55,79425,2018-05-02 00:36:00.000,Service Inquiry
55,79425,2018-05-07 11:56:00.000,Purchase
56,79426,2018-05-04 13:20:00.000,Store Visit
56,79426,2018-05-05 19:07:00.000,Purchase
44,79428,2018-04-21 13:38:00.000,Purchase
44,79428,2018-04-21 13:35:00.000,Store Visit
111,79447,2018-03-20 02:47:00.000,Store Visit
111,79447,2018-03-21 09:01:00.000,Purchase
84,79484,2018-03-22 20:08:00.000,Purchase
31,79493,2018-05-03 03:01:00.000,Purchase
88,79504,2018-03-31 09:31:00.000,Store Visit
88,79504,2018-03-30 08:03:00.000,Service Inquiry
29,79505,2018-04-04 06:30:00.000,Store Visit
84,79510,2018-04-05 21:30:00.000,Service Inquiry
84,79510,2018-04-07 11:18:00.000,Return Policy Inquiry
118,79539,2018-04-25 15:55:00.000,Store Visit
118,79539,2018-04-25 15:58:00.000,Purchase
69,79566,2018-04-27 04:58:00.000,Return Policy Inquiry
61,79587,2018-04-06 12:18:00.000,Service Inquiry
45,79625,2018-04-15 13:30:00.000,Store Visit
45,79625,2018-04-15 13:28:00.000,Service Inquiry
45,79625,2018-04-15 13:24:00.000,Return Policy Inquiry
114,79644,2018-04-24 07:11:00.000,Store Visit
114,79644,2018-04-25 11:50:00.000,Service Inquiry
111,79649,2018-04-24 18:26:00.000,Return Policy Inquiry
87,79737,2018-04-05 06:24:00.000,Store Visit
89,79769,2018-03-29 03:33:00.000,Service Inquiry
110,79780,2018-04-27 17:51:00.000,Purchase
44,79814,2018-03-22 07:35:00.000,Store Visit
44,79814,2018-03-21 03:40:00.000,Service Inquiry
44,79814,2018-03-22 07:46:00.000,Purchase
91,79817,2018-04-22 08:37:00.000,Service Inquiry
91,79817,2018-04-26 20:22:00.000,Purchase
7,79861,2018-04-21 17:52:00.000,Purchase
31,79863,2018-05-03 19:49:00.000,Purchase
56,79885,2018-05-01 02:37:00.000,Store Visit
55,79896,2018-04-17 21:03:00.000,Service Inquiry
89,80074,2018-03-21 15:41:00.000,Store Visit
39,80077,2018-03-26 04:20:00.000,Store Visit
92,80078,2018-04-12 20:05:00.000,Service Inquiry
29,80100,2018-03-16 15:53:00.000,Purchase
50,80123,2018-05-13 23:01:00.000,Store Visit
50,80123,2018-05-10 20:24:00.000,Service Inquiry
50,80123,2018-05-10 20:26:00.000,Return Policy Inquiry
50,80123,2018-05-13 23:08:00.000,Purchase
55,80145,2018-04-18 19:12:00.000,Service Inquiry
55,80145,2018-04-20 07:06:00.000,Purchase
68,80223,2018-05-01 05:19:00.000,Service Inquiry
68,80223,2018-05-01 05:22:00.000,Store Visit
92,80334,2018-04-27 06:33:00.000,Purchase
66,80335,2018-04-17 21:43:00.000,Store Visit
